,BOT_X,BOT_Y,CREW_X,CREW_Y,Optimal_Direction
3634,2,8,0,4,STAY
3635,2,8,0,5,NORTH
3636,2,8,0,6,NORTH
3637,2,8,0,7,NW
3638,2,8,0,8,WEST
3639,2,8,0,9,SW
3640,2,8,0,10,SOUTH
3641,2,8,1,0,NORTH
3642,2,8,1,1,NORTH
3643,2,8,1,2,NORTH
3644,2,8,1,3,NORTH
3645,2,8,1,4,NORTH
3646,2,8,1,5,NW
3647,2,8,1,6,NW
3648,2,8,1,7,NORTH
3649,2,8,1,8,NORTH
3650,2,8,1,9,SOUTH
3651,2,8,1,10,SW
3652,2,8,2,0,NORTH
3653,2,8,2,1,NORTH
3654,2,8,2,2,NORTH
3655,2,8,2,3,NORTH
3656,2,8,2,4,STAY
3657,2,8,2,5,NORTH
3658,2,8,2,6,NORTH
3659,2,8,2,7,EAST
3660,2,8,2,8,STAY
3661,2,8,2,9,EAST
3662,2,8,2,10,SOUTH
3663,2,8,3,0,NORTH
3664,2,8,3,1,NORTH
3665,2,8,3,2,NORTH
3666,2,8,3,3,NORTH
3667,2,8,3,4,NORTH
3668,2,8,3,5,NORTH
3669,2,8,3,6,NE
3670,2,8,3,7,EAST
3671,2,8,3,8,SOUTH
3672,2,8,3,9,EAST
3673,2,8,3,10,SE
3674,2,8,4,0,NORTH
3675,2,8,4,1,NORTH
3676,2,8,4,2,NORTH
3677,2,8,4,3,NORTH
3678,2,8,4,4,STAY
3679,2,8,4,5,NORTH
3680,2,8,4,6,STAY
3681,2,8,4,7,NE
3682,2,8,4,8,EAST
3683,2,8,4,9,SE
3684,2,8,4,10,EAST
3685,2,8,5,0,NORTH
3686,2,8,5,1,STAY
3687,2,8,5,2,NORTH
3688,2,8,5,3,NORTH
3689,2,8,5,4,NORTH
3690,2,8,5,5,STAY
3691,2,8,5,6,EAST
3692,2,8,5,7,EAST
3693,2,8,5,8,EAST
3694,2,8,5,9,SE
3695,2,8,5,10,EAST
3696,2,8,6,0,STAY
3697,2,8,6,1,EAST
3698,2,8,6,2,STAY
3699,2,8,6,3,STAY
3700,2,8,6,4,STAY
3701,2,8,6,5,EAST
3702,2,8,6,6,STAY
3703,2,8,6,7,EAST
3704,2,8,6,8,EAST
3705,2,8,6,9,EAST
3706,2,8,6,10,SE
3707,2,8,7,0,EAST
3708,2,8,7,1,EAST
3709,2,8,7,2,EAST
3710,2,8,7,3,EAST
3711,2,8,7,4,STAY
3712,2,8,7,5,EAST
3713,2,8,7,6,EAST
3714,2,8,7,7,EAST
3715,2,8,7,8,EAST
3716,2,8,7,9,EAST
3717,2,8,7,10,EAST
3718,2,8,8,0,EAST
3719,2,8,8,1,EAST
3720,2,8,8,2,EAST
3721,2,8,8,3,EAST
3722,2,8,8,4,EAST
3723,2,8,8,5,EAST
3724,2,8,8,6,EAST
3725,2,8,8,7,EAST
3726,2,8,8,8,EAST
3727,2,8,8,9,EAST
3728,2,8,8,10,EAST
3729,2,8,9,0,EAST
3730,2,8,9,1,EAST
3731,2,8,9,2,EAST
3732,2,8,9,3,EAST
3733,2,8,9,4,EAST
3734,2,8,9,5,EAST
3735,2,8,9,6,EAST
3736,2,8,9,7,EAST
3737,2,8,9,8,EAST
3738,2,8,9,9,EAST
3739,2,8,9,10,EAST
3740,2,8,10,0,EAST
3741,2,8,10,1,EAST
3742,2,8,10,2,EAST
3743,2,8,10,3,STAY
3744,2,8,10,4,STAY
3745,2,8,10,5,EAST
3746,2,8,10,6,EAST
3747,2,8,10,7,EAST
3748,2,8,10,8,EAST
3749,2,8,10,9,EAST
3750,2,8,10,10,EAST
3751,2,9,0,0,NORTH
3752,2,9,0,1,STAY
3753,2,9,0,2,NORTH
3754,2,9,0,3,NORTH
3755,2,9,0,4,STAY
3756,2,9,0,5,NW
3757,2,9,0,6,NORTH
3758,2,9,0,7,NORTH
3759,2,9,0,8,NW
3760,2,9,0,9,WEST
3761,2,9,0,10,SW
3762,2,9,1,0,NORTH
3763,2,9,1,1,NORTH
3764,2,9,1,2,NORTH
3765,2,9,1,3,NORTH
3766,2,9,1,4,NORTH
3767,2,9,1,5,NORTH
3768,2,9,1,6,NW
3769,2,9,1,7,NW
3770,2,9,1,8,NORTH
3771,2,9,1,9,NORTH
3772,2,9,1,10,WEST
3773,2,9,2,0,NORTH
3774,2,9,2,1,NORTH
3775,2,9,2,2,NORTH
3776,2,9,2,3,NORTH
3777,2,9,2,4,STAY
3778,2,9,2,5,NORTH
3779,2,9,2,6,NORTH
3780,2,9,2,7,NORTH
3781,2,9,2,8,NE
3782,2,9,2,9,STAY
3783,2,9,2,10,NORTH
3784,2,9,3,0,NORTH
3785,2,9,3,1,NORTH
3786,2,9,3,2,NORTH
3787,2,9,3,3,NORTH
3788,2,9,3,4,NORTH
3789,2,9,3,5,NORTH
3790,2,9,3,6,NORTH
3791,2,9,3,7,NE
3792,2,9,3,8,NORTH
3793,2,9,3,9,NORTH
3794,2,9,3,10,EAST
3795,2,9,4,0,NORTH
3796,2,9,4,1,NORTH
3797,2,9,4,2,NORTH
3798,2,9,4,3,NORTH
3799,2,9,4,4,STAY
3800,2,9,4,5,NORTH
3801,2,9,4,6,STAY
3802,2,9,4,7,EAST
3803,2,9,4,8,NE
3804,2,9,4,9,EAST
3805,2,9,4,10,SE
3806,2,9,5,0,NORTH
3807,2,9,5,1,STAY
3808,2,9,5,2,NORTH
3809,2,9,5,3,NORTH
3810,2,9,5,4,NORTH
3811,2,9,5,5,STAY
3812,2,9,5,6,NE
3813,2,9,5,7,EAST
3814,2,9,5,8,NE
3815,2,9,5,9,EAST
3816,2,9,5,10,EAST
3817,2,9,6,0,STAY
3818,2,9,6,1,NE
3819,2,9,6,2,STAY
3820,2,9,6,3,STAY
3821,2,9,6,4,STAY
3822,2,9,6,5,NE
3823,2,9,6,6,STAY
3824,2,9,6,7,NE
3825,2,9,6,8,EAST
3826,2,9,6,9,EAST
3827,2,9,6,10,EAST
3828,2,9,7,0,NE
3829,2,9,7,1,NE
3830,2,9,7,2,NE
3831,2,9,7,3,NE
3832,2,9,7,4,STAY
3833,2,9,7,5,NE
3834,2,9,7,6,NE
3835,2,9,7,7,NE
3836,2,9,7,8,NE
3837,2,9,7,9,EAST
3838,2,9,7,10,EAST
3839,2,9,8,0,NE
3840,2,9,8,1,NE
3841,2,9,8,2,NE
3842,2,9,8,3,NE
3843,2,9,8,4,NE
3844,2,9,8,5,NE
3845,2,9,8,6,NE
3846,2,9,8,7,NE
3847,2,9,8,8,NE
3848,2,9,8,9,EAST
3849,2,9,8,10,EAST
3850,2,9,9,0,NE
3851,2,9,9,1,NE
3852,2,9,9,2,NE
3853,2,9,9,3,NE
3854,2,9,9,4,NE
3855,2,9,9,5,NE
3856,2,9,9,6,NE
3857,2,9,9,7,NE
3858,2,9,9,8,NE
3859,2,9,9,9,EAST
3860,2,9,9,10,EAST
3861,2,9,10,0,NE
3862,2,9,10,1,NE
3863,2,9,10,2,NE
3864,2,9,10,3,STAY
3865,2,9,10,4,STAY
3866,2,9,10,5,NE
3867,2,9,10,6,NE
3868,2,9,10,7,NE
3869,2,9,10,8,NE
3870,2,9,10,9,EAST
3871,2,9,10,10,EAST
3872,2,10,0,0,NORTH
3873,2,10,0,1,STAY
3874,2,10,0,2,NORTH
3875,2,10,0,3,NORTH
3876,2,10,0,4,STAY
3877,2,10,0,5,NORTH
3878,2,10,0,6,NW
3879,2,10,0,7,NORTH
3880,2,10,0,8,NW
3881,2,10,0,9,NW
3882,2,10,0,10,WEST
3883,2,10,1,0,NORTH
3884,2,10,1,1,NORTH
3885,2,10,1,2,NORTH
3886,2,10,1,3,NORTH
3887,2,10,1,4,NORTH
3888,2,10,1,5,NORTH
3889,2,10,1,6,NORTH
3890,2,10,1,7,NW
3891,2,10,1,8,NW
3892,2,10,1,9,NORTH
3893,2,10,1,10,NORTH
3894,2,10,2,0,NORTH
3895,2,10,2,1,NORTH
3896,2,10,2,2,NORTH
3897,2,10,2,3,NORTH
3898,2,10,2,4,STAY
3899,2,10,2,5,NORTH
3900,2,10,2,6,NORTH
3901,2,10,2,7,NORTH
3902,2,10,2,8,NORTH
3903,2,10,2,9,NE
3904,2,10,2,10,STAY
3905,2,10,3,0,NORTH
3906,2,10,3,1,NORTH
3907,2,10,3,2,NORTH
3908,2,10,3,3,NORTH
3909,2,10,3,4,NORTH
3910,2,10,3,5,NORTH
3911,2,10,3,6,NORTH
3912,2,10,3,7,NE
3913,2,10,3,8,NE
3914,2,10,3,9,NORTH
3915,2,10,3,10,NE
3916,2,10,4,0,NORTH
3917,2,10,4,1,NORTH
3918,2,10,4,2,NORTH
3919,2,10,4,3,NORTH
3920,2,10,4,4,STAY
3921,2,10,4,5,NORTH
3922,2,10,4,6,STAY
3923,2,10,4,7,NE
3924,2,10,4,8,NE
3925,2,10,4,9,NE
3926,2,10,4,10,EAST
3927,2,10,5,0,NORTH
3928,2,10,5,1,STAY
3929,2,10,5,2,NORTH
3930,2,10,5,3,NORTH
3931,2,10,5,4,NORTH
3932,2,10,5,5,STAY
3933,2,10,5,6,NE
3934,2,10,5,7,NE
3935,2,10,5,8,NE
3936,2,10,5,9,NE
3937,2,10,5,10,NE
3938,2,10,6,0,STAY
3939,2,10,6,1,EAST
3940,2,10,6,2,STAY
3941,2,10,6,3,STAY
3942,2,10,6,4,STAY
3943,2,10,6,5,EAST
3944,2,10,6,6,STAY
3945,2,10,6,7,NE
3946,2,10,6,8,NE
3947,2,10,6,9,NE
3948,2,10,6,10,EAST
3949,2,10,7,0,EAST
3950,2,10,7,1,EAST
3951,2,10,7,2,EAST
3952,2,10,7,3,EAST
3953,2,10,7,4,STAY
3954,2,10,7,5,EAST
3955,2,10,7,6,NE
3956,2,10,7,7,EAST
3957,2,10,7,8,NE
3958,2,10,7,9,EAST
3959,2,10,7,10,EAST
3960,2,10,8,0,EAST
3961,2,10,8,1,EAST
3962,2,10,8,2,EAST
3963,2,10,8,3,EAST
3964,2,10,8,4,EAST
3965,2,10,8,5,EAST
3966,2,10,8,6,EAST
3967,2,10,8,7,NE
3968,2,10,8,8,EAST
3969,2,10,8,9,EAST
3970,2,10,8,10,EAST
3971,2,10,9,0,EAST
3972,2,10,9,1,EAST
3973,2,10,9,2,EAST
3974,2,10,9,3,EAST
3975,2,10,9,4,EAST
3976,2,10,9,5,EAST
3977,2,10,9,6,EAST
3978,2,10,9,7,EAST
3979,2,10,9,8,EAST
3980,2,10,9,9,EAST
3981,2,10,9,10,EAST
3982,2,10,10,0,EAST
3983,2,10,10,1,EAST
3984,2,10,10,2,EAST
3985,2,10,10,3,STAY
3986,2,10,10,4,STAY
3987,2,10,10,5,EAST
3988,2,10,10,6,EAST
3989,2,10,10,7,EAST
3990,2,10,10,8,EAST
3991,2,10,10,9,EAST
3992,2,10,10,10,EAST
3993,3,0,0,0,WEST
3994,3,0,0,1,STAY
3995,3,0,0,2,SOUTH
3996,3,0,0,3,SW
3997,3,0,0,4,STAY
3998,3,0,0,5,SOUTH
3999,3,0,0,6,SOUTH
4000,3,0,0,7,SOUTH
4001,3,0,0,8,SOUTH
4002,3,0,0,9,SOUTH
4003,3,0,0,10,SOUTH
4004,3,0,1,0,WEST
4005,3,0,1,1,SW
4006,3,0,1,2,SW
4007,3,0,1,3,SOUTH
4008,3,0,1,4,SW
4009,3,0,1,5,SOUTH
4010,3,0,1,6,SOUTH
4011,3,0,1,7,SOUTH
4012,3,0,1,8,SOUTH
4013,3,0,1,9,SOUTH
4014,3,0,1,10,SOUTH
4015,3,0,2,0,SOUTH
4016,3,0,2,1,SOUTH
4017,3,0,2,2,SW
4018,3,0,2,3,SW
4019,3,0,2,4,STAY
4020,3,0,2,5,SOUTH
4021,3,0,2,6,SOUTH
4022,3,0,2,7,SOUTH
4023,3,0,2,8,SOUTH
4024,3,0,2,9,SOUTH
4025,3,0,2,10,SOUTH
4026,3,0,3,0,STAY
4027,3,0,3,1,SW
4028,3,0,3,2,SOUTH
4029,3,0,3,3,SOUTH
4030,3,0,3,4,SOUTH
4031,3,0,3,5,SOUTH
4032,3,0,3,6,SOUTH
4033,3,0,3,7,SOUTH
4034,3,0,3,8,SOUTH
4035,3,0,3,9,SOUTH
4036,3,0,3,10,SOUTH
4037,3,0,4,0,SOUTH
4038,3,0,4,1,SOUTH
4039,3,0,4,2,SE
4040,3,0,4,3,SE
4041,3,0,4,4,STAY
4042,3,0,4,5,SOUTH
4043,3,0,4,6,STAY
4044,3,0,4,7,SOUTH
4045,3,0,4,8,SOUTH
4046,3,0,4,9,SOUTH
4047,3,0,4,10,SOUTH
4048,3,0,5,0,EAST
4049,3,0,5,1,STAY
4050,3,0,5,2,SE
4051,3,0,5,3,SOUTH
4052,3,0,5,4,SE
4053,3,0,5,5,STAY
4054,3,0,5,6,SOUTH
4055,3,0,5,7,SOUTH
4056,3,0,5,8,SOUTH
4057,3,0,5,9,SOUTH
4058,3,0,5,10,SOUTH
4059,3,0,6,0,STAY
4060,3,0,6,1,EAST
4061,3,0,6,2,STAY
4062,3,0,6,3,STAY
4063,3,0,6,4,STAY
4064,3,0,6,5,SE
4065,3,0,6,6,STAY
4066,3,0,6,7,SOUTH
4067,3,0,6,8,SOUTH
4068,3,0,6,9,SOUTH
4069,3,0,6,10,SOUTH
4070,3,0,7,0,EAST
4071,3,0,7,1,EAST
4072,3,0,7,2,EAST
4073,3,0,7,3,EAST
4074,3,0,7,4,STAY
4075,3,0,7,5,SE
4076,3,0,7,6,SE
4077,3,0,7,7,SOUTH
4078,3,0,7,8,SOUTH
4079,3,0,7,9,SOUTH
4080,3,0,7,10,SOUTH
4081,3,0,8,0,EAST
4082,3,0,8,1,EAST
4083,3,0,8,2,EAST
4084,3,0,8,3,EAST
4085,3,0,8,4,SE
4086,3,0,8,5,SE
4087,3,0,8,6,SE
4088,3,0,8,7,SE
4089,3,0,8,8,SOUTH
4090,3,0,8,9,SOUTH
4091,3,0,8,10,SOUTH
4092,3,0,9,0,EAST
4093,3,0,9,1,EAST
4094,3,0,9,2,EAST
4095,3,0,9,3,EAST
4096,3,0,9,4,SE
4097,3,0,9,5,SE
4098,3,0,9,6,SE
4099,3,0,9,7,SE
4100,3,0,9,8,SOUTH
4101,3,0,9,9,SOUTH
4102,3,0,9,10,SOUTH
4103,3,0,10,0,EAST
4104,3,0,10,1,EAST
4105,3,0,10,2,EAST
4106,3,0,10,3,STAY
4107,3,0,10,4,STAY
4108,3,0,10,5,SE
4109,3,0,10,6,SE
4110,3,0,10,7,SE
4111,3,0,10,8,SOUTH
4112,3,0,10,9,SOUTH
4113,3,0,10,10,SOUTH
4114,3,1,0,0,NW
4115,3,1,0,1,STAY
4116,3,1,0,2,SW
4117,3,1,0,3,SW
4118,3,1,0,4,STAY
4119,3,1,0,5,SOUTH
4120,3,1,0,6,SOUTH
4121,3,1,0,7,SOUTH
4122,3,1,0,8,SOUTH
4123,3,1,0,9,SOUTH
4124,3,1,0,10,SOUTH
4125,3,1,1,0,NW
4126,3,1,1,1,WEST
4127,3,1,1,2,SW
4128,3,1,1,3,SW
4129,3,1,1,4,SOUTH
4130,3,1,1,5,SW
4131,3,1,1,6,SOUTH
4132,3,1,1,7,SOUTH
4133,3,1,1,8,SOUTH
4134,3,1,1,9,SOUTH
4135,3,1,1,10,SOUTH
4136,3,1,2,0,WEST
4137,3,1,2,1,SOUTH
4138,3,1,2,2,SOUTH
4139,3,1,2,3,SW
4140,3,1,2,4,STAY
4141,3,1,2,5,SOUTH
4142,3,1,2,6,SOUTH
4143,3,1,2,7,SOUTH
4144,3,1,2,8,SOUTH
4145,3,1,2,9,SOUTH
4146,3,1,2,10,SOUTH
4147,3,1,3,0,WEST
4148,3,1,3,1,STAY
4149,3,1,3,2,WEST
4150,3,1,3,3,SOUTH
4151,3,1,3,4,SW
4152,3,1,3,5,SOUTH
4153,3,1,3,6,SOUTH
4154,3,1,3,7,SOUTH
4155,3,1,3,8,SOUTH
4156,3,1,3,9,SOUTH
4157,3,1,3,10,SOUTH
4158,3,1,4,0,EAST
4159,3,1,4,1,SOUTH
4160,3,1,4,2,SOUTH
4161,3,1,4,3,SE
4162,3,1,4,4,STAY
4163,3,1,4,5,SOUTH
4164,3,1,4,6,STAY
4165,3,1,4,7,SOUTH
4166,3,1,4,8,SOUTH
4167,3,1,4,9,SOUTH
4168,3,1,4,10,SOUTH
4169,3,1,5,0,NE
4170,3,1,5,1,STAY
4171,3,1,5,2,SE
4172,3,1,5,3,SOUTH
4173,3,1,5,4,SOUTH
4174,3,1,5,5,STAY
4175,3,1,5,6,SOUTH
4176,3,1,5,7,SOUTH
4177,3,1,5,8,SOUTH
4178,3,1,5,9,SOUTH
4179,3,1,5,10,SOUTH
4180,3,1,6,0,STAY
4181,3,1,6,1,EAST
4182,3,1,6,2,STAY
4183,3,1,6,3,STAY
4184,3,1,6,4,STAY
4185,3,1,6,5,SOUTH
4186,3,1,6,6,STAY
4187,3,1,6,7,SOUTH
4188,3,1,6,8,SOUTH
4189,3,1,6,9,SOUTH
4190,3,1,6,10,SOUTH
4191,3,1,7,0,EAST
4192,3,1,7,1,EAST
4193,3,1,7,2,EAST
4194,3,1,7,3,EAST
4195,3,1,7,4,STAY
4196,3,1,7,5,SOUTH
4197,3,1,7,6,SOUTH
4198,3,1,7,7,SOUTH
4199,3,1,7,8,SOUTH
4200,3,1,7,9,SOUTH
4201,3,1,7,10,SOUTH
4202,3,1,8,0,EAST
4203,3,1,8,1,EAST
4204,3,1,8,2,EAST
4205,3,1,8,3,EAST
4206,3,1,8,4,SE
4207,3,1,8,5,SE
4208,3,1,8,6,SOUTH
4209,3,1,8,7,SOUTH
4210,3,1,8,8,SOUTH
4211,3,1,8,9,SOUTH
4212,3,1,8,10,SOUTH
4213,3,1,9,0,EAST
4214,3,1,9,1,EAST
4215,3,1,9,2,EAST
4216,3,1,9,3,EAST
4217,3,1,9,4,SE
4218,3,1,9,5,SE
4219,3,1,9,6,SOUTH
4220,3,1,9,7,SOUTH
4221,3,1,9,8,SOUTH
4222,3,1,9,9,SOUTH
4223,3,1,9,10,SOUTH
4224,3,1,10,0,EAST
4225,3,1,10,1,EAST
4226,3,1,10,2,EAST
4227,3,1,10,3,STAY
4228,3,1,10,4,STAY
4229,3,1,10,5,SOUTH
4230,3,1,10,6,SOUTH
4231,3,1,10,7,SOUTH
4232,3,1,10,8,SOUTH
4233,3,1,10,9,SOUTH
4234,3,1,10,10,SOUTH
4235,3,2,0,0,WEST
4236,3,2,0,1,STAY
4237,3,2,0,2,SW
4238,3,2,0,3,WEST
4239,3,2,0,4,STAY
4240,3,2,0,5,SW
4241,3,2,0,6,SW
4242,3,2,0,7,SW
4243,3,2,0,8,SW
4244,3,2,0,9,SOUTH
4245,3,2,0,10,SW
4246,3,2,1,0,NW
4247,3,2,1,1,NW
4248,3,2,1,2,WEST
4249,3,2,1,3,SW
4250,3,2,1,4,SW
4251,3,2,1,5,SW
4252,3,2,1,6,SW
4253,3,2,1,7,SW
4254,3,2,1,8,SW
4255,3,2,1,9,SW
4256,3,2,1,10,SOUTH
4257,3,2,2,0,NW
4258,3,2,2,1,WEST
4259,3,2,2,2,NORTH
4260,3,2,2,3,WEST
4261,3,2,2,4,STAY
4262,3,2,2,5,SW
4263,3,2,2,6,SW
4264,3,2,2,7,SW
4265,3,2,2,8,SW
4266,3,2,2,9,SOUTH
4267,3,2,2,10,SOUTH
4268,3,2,3,0,NORTH
4269,3,2,3,1,WEST
4270,3,2,3,2,STAY
4271,3,2,3,3,WEST
4272,3,2,3,4,SOUTH
4273,3,2,3,5,SW
4274,3,2,3,6,SW
4275,3,2,3,7,SW
4276,3,2,3,8,SOUTH
4277,3,2,3,9,SOUTH
4278,3,2,3,10,SOUTH
4279,3,2,4,0,NE
4280,3,2,4,1,NORTH
4281,3,2,4,2,NORTH
4282,3,2,4,3,SOUTH
4283,3,2,4,4,STAY
4284,3,2,4,5,SOUTH
4285,3,2,4,6,STAY
4286,3,2,4,7,SE
4287,3,2,4,8,SE
4288,3,2,4,9,SE
4289,3,2,4,10,SE
4290,3,2,5,0,NE
4291,3,2,5,1,STAY
4292,3,2,5,2,EAST
4293,3,2,5,3,SE
4294,3,2,5,4,SOUTH
4295,3,2,5,5,STAY
4296,3,2,5,6,SE
4297,3,2,5,7,SE
4298,3,2,5,8,SE
4299,3,2,5,9,SE
4300,3,2,5,10,SE
4301,3,2,6,0,STAY
4302,3,2,6,1,EAST
4303,3,2,6,2,STAY
4304,3,2,6,3,STAY
4305,3,2,6,4,STAY
4306,3,2,6,5,SE
4307,3,2,6,6,STAY
4308,3,2,6,7,SE
4309,3,2,6,8,SE
4310,3,2,6,9,SE
4311,3,2,6,10,SE
4312,3,2,7,0,EAST
4313,3,2,7,1,EAST
4314,3,2,7,2,EAST
4315,3,2,7,3,EAST
4316,3,2,7,4,STAY
4317,3,2,7,5,SE
4318,3,2,7,6,SE
4319,3,2,7,7,SE
4320,3,2,7,8,SE
4321,3,2,7,9,SE
4322,3,2,7,10,SE
4323,3,2,8,0,EAST
4324,3,2,8,1,EAST
4325,3,2,8,2,EAST
4326,3,2,8,3,SE
4327,3,2,8,4,SE
4328,3,2,8,5,SE
4329,3,2,8,6,SE
4330,3,2,8,7,SE
4331,3,2,8,8,SE
4332,3,2,8,9,SE
4333,3,2,8,10,SE
4334,3,2,9,0,EAST
4335,3,2,9,1,EAST
4336,3,2,9,2,EAST
4337,3,2,9,3,SE
4338,3,2,9,4,SE
4339,3,2,9,5,SE
4340,3,2,9,6,SE
4341,3,2,9,7,SE
4342,3,2,9,8,SE
4343,3,2,9,9,SE
4344,3,2,9,10,SE
4345,3,2,10,0,EAST
4346,3,2,10,1,EAST
4347,3,2,10,2,EAST
4348,3,2,10,3,STAY
4349,3,2,10,4,STAY
4350,3,2,10,5,SE
4351,3,2,10,6,SE
4352,3,2,10,7,SE
4353,3,2,10,8,SE
4354,3,2,10,9,SE
4355,3,2,10,10,SE
4356,3,3,0,0,NW
4357,3,3,0,1,STAY
4358,3,3,0,2,WEST
4359,3,3,0,3,NW
4360,3,3,0,4,STAY
4361,3,3,0,5,SOUTH
4362,3,3,0,6,SOUTH
4363,3,3,0,7,SOUTH
4364,3,3,0,8,SOUTH
4365,3,3,0,9,SOUTH
4366,3,3,0,10,SOUTH
4367,3,3,1,0,NW
4368,3,3,1,1,NW
4369,3,3,1,2,NW
4370,3,3,1,3,WEST
4371,3,3,1,4,SOUTH
4372,3,3,1,5,SOUTH
4373,3,3,1,6,SOUTH
4374,3,3,1,7,SOUTH
4375,3,3,1,8,SOUTH
4376,3,3,1,9,SOUTH
4377,3,3,1,10,SOUTH
4378,3,3,2,0,NW
4379,3,3,2,1,NW
4380,3,3,2,2,NORTH
4381,3,3,2,3,NORTH
4382,3,3,2,4,STAY
4383,3,3,2,5,SOUTH
4384,3,3,2,6,SOUTH
4385,3,3,2,7,SOUTH
4386,3,3,2,8,SOUTH
4387,3,3,2,9,SOUTH
4388,3,3,2,10,SOUTH
4389,3,3,3,0,NORTH
4390,3,3,3,1,NORTH
4391,3,3,3,2,WEST
4392,3,3,3,3,STAY
4393,3,3,3,4,EAST
4394,3,3,3,5,SOUTH
4395,3,3,3,6,SOUTH
4396,3,3,3,7,SOUTH
4397,3,3,3,8,SOUTH
4398,3,3,3,9,SOUTH
4399,3,3,3,10,SOUTH
4400,3,3,4,0,NORTH
4401,3,3,4,1,NE
4402,3,3,4,2,NORTH
4403,3,3,4,3,NORTH
4404,3,3,4,4,STAY
4405,3,3,4,5,EAST
4406,3,3,4,6,STAY
4407,3,3,4,7,SOUTH
4408,3,3,4,8,SOUTH
4409,3,3,4,9,SOUTH
4410,3,3,4,10,SOUTH
4411,3,3,5,0,NORTH
4412,3,3,5,1,STAY
4413,3,3,5,2,NE
4414,3,3,5,3,EAST
4415,3,3,5,4,NORTH
4416,3,3,5,5,STAY
4417,3,3,5,6,SOUTH
4418,3,3,5,7,SOUTH
4419,3,3,5,8,SOUTH
4420,3,3,5,9,SOUTH
4421,3,3,5,10,SOUTH
4422,3,3,6,0,STAY
4423,3,3,6,1,EAST
4424,3,3,6,2,STAY
4425,3,3,6,3,STAY
4426,3,3,6,4,STAY
4427,3,3,6,5,EAST
4428,3,3,6,6,STAY
4429,3,3,6,7,SOUTH
4430,3,3,6,8,SOUTH
4431,3,3,6,9,SOUTH
4432,3,3,6,10,SOUTH
4433,3,3,7,0,EAST
4434,3,3,7,1,EAST
4435,3,3,7,2,EAST
4436,3,3,7,3,EAST
4437,3,3,7,4,STAY
4438,3,3,7,5,EAST
4439,3,3,7,6,EAST
4440,3,3,7,7,SOUTH
4441,3,3,7,8,SOUTH
4442,3,3,7,9,SOUTH
4443,3,3,7,10,SOUTH
4444,3,3,8,0,EAST
4445,3,3,8,1,EAST
4446,3,3,8,2,EAST
4447,3,3,8,3,EAST
4448,3,3,8,4,EAST
4449,3,3,8,5,EAST
4450,3,3,8,6,EAST
4451,3,3,8,7,EAST
4452,3,3,8,8,SOUTH
4453,3,3,8,9,SOUTH
4454,3,3,8,10,SOUTH
4455,3,3,9,0,EAST
4456,3,3,9,1,EAST
4457,3,3,9,2,EAST
4458,3,3,9,3,EAST
4459,3,3,9,4,EAST
4460,3,3,9,5,EAST
4461,3,3,9,6,EAST
4462,3,3,9,7,EAST
4463,3,3,9,8,EAST
4464,3,3,9,9,SOUTH
4465,3,3,9,10,SOUTH
4466,3,3,10,0,EAST
4467,3,3,10,1,EAST
4468,3,3,10,2,EAST
4469,3,3,10,3,STAY
4470,3,3,10,4,STAY
4471,3,3,10,5,EAST
4472,3,3,10,6,EAST
4473,3,3,10,7,EAST
4474,3,3,10,8,EAST
4475,3,3,10,9,EAST
4476,3,3,10,10,SOUTH
4477,3,4,0,0,NORTH
4478,3,4,0,1,STAY
4479,3,4,0,2,NW
4480,3,4,0,3,NW
4481,3,4,0,4,STAY
4482,3,4,0,5,SW
4483,3,4,0,6,SW
4484,3,4,0,7,SW
4485,3,4,0,8,SW
4486,3,4,0,9,SOUTH
4487,3,4,0,10,SW
4488,3,4,1,0,NW
4489,3,4,1,1,NORTH
4490,3,4,1,2,NW
4491,3,4,1,3,NW
4492,3,4,1,4,STAY
4493,3,4,1,5,SW
4494,3,4,1,6,SW
4495,3,4,1,7,SW
4496,3,4,1,8,SW
4497,3,4,1,9,SW
4498,3,4,1,10,SOUTH
4499,3,4,2,0,NORTH
4500,3,4,2,1,NW
4501,3,4,2,2,NW
4502,3,4,2,3,NORTH
4503,3,4,2,4,STAY
4504,3,4,2,5,SOUTH
4505,3,4,2,6,SW
4506,3,4,2,7,SW
4507,3,4,2,8,SW
4508,3,4,2,9,SOUTH
4509,3,4,2,10,SOUTH
4510,3,4,3,0,NORTH
4511,3,4,3,1,NORTH
4512,3,4,3,2,NORTH
4513,3,4,3,3,NW
4514,3,4,3,4,STAY
4515,3,4,3,5,SW
4516,3,4,3,6,SOUTH
4517,3,4,3,7,SW
4518,3,4,3,8,SOUTH
4519,3,4,3,9,SOUTH
4520,3,4,3,10,SE
4521,3,4,4,0,NORTH
4522,3,4,4,1,NORTH
4523,3,4,4,2,NE
4524,3,4,4,3,NORTH
4525,3,4,4,4,STAY
4526,3,4,4,5,SOUTH
4527,3,4,4,6,STAY
4528,3,4,4,7,SE
4529,3,4,4,8,SE
4530,3,4,4,9,SE
4531,3,4,4,10,SE
4532,3,4,5,0,NORTH
4533,3,4,5,1,STAY
4534,3,4,5,2,NORTH
4535,3,4,5,3,NE
4536,3,4,5,4,NORTH
4537,3,4,5,5,STAY
4538,3,4,5,6,SE
4539,3,4,5,7,SE
4540,3,4,5,8,SE
4541,3,4,5,9,SE
4542,3,4,5,10,SE
4543,3,4,6,0,STAY
